dates,eps_estimate,eps_actual,eps_pct_diff,ticker,country,category
2000-11-13,0.51,0.41,-20.1,HPQ,USA,"tech, electronics"
2001-02-15,0.37,0.37,-1.0,HPQ,USA,"tech, electronics"
2001-05-16,0.15,0.18,16.97,HPQ,USA,"tech, electronics"
2001-08-16,0.04,0.11,159.74,HPQ,USA,"tech, electronics"
2001-11-14,0.09,0.19,116.18,HPQ,USA,"tech, electronics"
2002-02-13,0.24,0.29,20.57,HPQ,USA,"tech, electronics"
2002-05-14,0.25,0.25,0.22,HPQ,USA,"tech, electronics"
2002-08-27,0.14,0.14,0.0,HPQ,USA,"tech, electronics"
2002-11-20,0.22,0.24,8.11,HPQ,USA,"tech, electronics"
2003-02-25,0.28,0.29,5.26,HPQ,USA,"tech, electronics"
2003-05-20,0.27,0.29,6.81,HPQ,USA,"tech, electronics"
2003-08-19,0.26,0.23,-12.3,HPQ,USA,"tech, electronics"
2003-11-19,0.35,0.36,2.71,HPQ,USA,"tech, electronics"
2004-02-19,0.35,0.35,0.52,HPQ,USA,"tech, electronics"
2004-05-18,0.34,0.34,-0.53,HPQ,USA,"tech, electronics"
2004-08-12,0.31,0.24,-22.69,HPQ,USA,"tech, electronics"
2004-11-16,0.37,0.41,11.56,HPQ,USA,"tech, electronics"
2005-02-16,0.34,0.37,8.4,HPQ,USA,"tech, electronics"
2005-05-17,0.36,0.37,3.14,HPQ,USA,"tech, electronics"
2005-08-16,0.31,0.36,17.39,HPQ,USA,"tech, electronics"
2005-11-17,0.46,0.51,9.9,HPQ,USA,"tech, electronics"
2006-02-15,0.44,0.48,8.4,HPQ,USA,"tech, electronics"
2006-05-16,0.49,0.54,11.05,HPQ,USA,"tech, electronics"
2006-08-16,0.47,0.52,9.65,HPQ,USA,"tech, electronics"
2006-11-16,0.64,0.68,6.74,HPQ,USA,"tech, electronics"
2007-02-20,0.62,0.65,4.28,HPQ,USA,"tech, electronics"
2007-05-16,0.69,0.7,1.52,HPQ,USA,"tech, electronics"
2007-08-16,0.66,0.71,8.12,HPQ,USA,"tech, electronics"
2007-11-19,0.82,0.86,4.98,HPQ,USA,"tech, electronics"
2008-02-19,0.81,0.86,6.29,HPQ,USA,"tech, electronics"
2008-05-20,0.85,0.87,1.95,HPQ,USA,"tech, electronics"
2008-08-19,0.83,0.86,3.16,HPQ,USA,"tech, electronics"
2008-11-24,1.01,1.03,1.56,HPQ,USA,"tech, electronics"
2009-02-18,0.93,0.93,0.26,HPQ,USA,"tech, electronics"
2009-05-19,0.86,0.86,0.33,HPQ,USA,"tech, electronics"
2009-08-18,0.9,0.91,1.61,HPQ,USA,"tech, electronics"
2009-11-23,1.13,1.14,1.12,HPQ,USA,"tech, electronics"
2010-02-17,1.06,1.1,3.94,HPQ,USA,"tech, electronics"
2010-05-18,1.05,1.09,3.47,HPQ,USA,"tech, electronics"
2010-08-19,1.08,1.08,0.09,HPQ,USA,"tech, electronics"
2010-11-22,1.27,1.33,4.86,HPQ,USA,"tech, electronics"
2011-02-22,1.29,1.36,5.31,HPQ,USA,"tech, electronics"
2011-05-17,1.21,1.24,2.65,HPQ,USA,"tech, electronics"
2011-08-18,1.09,1.1,0.83,HPQ,USA,"tech, electronics"
2011-11-21,1.13,1.17,3.36,HPQ,USA,"tech, electronics"
2012-02-22,0.87,0.92,6.08,HPQ,USA,"tech, electronics"
2012-05-23,0.91,0.98,7.46,HPQ,USA,"tech, electronics"
2012-08-22,0.98,1.0,2.08,HPQ,USA,"tech, electronics"
2012-11-20,1.14,1.16,1.94,HPQ,USA,"tech, electronics"
2013-02-21,0.71,0.82,15.66,HPQ,USA,"tech, electronics"
2013-05-22,0.81,0.87,7.59,HPQ,USA,"tech, electronics"
2013-08-21,0.86,0.86,-0.43,HPQ,USA,"tech, electronics"
2013-11-26,1.0,1.01,1.1,HPQ,USA,"tech, electronics"
2014-02-20,0.84,0.9,6.77,HPQ,USA,"tech, electronics"
2014-05-22,0.88,0.88,0.18,HPQ,USA,"tech, electronics"
2014-08-20,0.89,0.89,0.52,HPQ,USA,"tech, electronics"
2014-11-25,1.06,1.06,0.4,HPQ,USA,"tech, electronics"
2015-02-24,0.91,0.92,0.82,HPQ,USA,"tech, electronics"
2015-05-21,0.85,0.87,1.76,HPQ,USA,"tech, electronics"
2015-08-20,0.85,0.88,3.39,HPQ,USA,"tech, electronics"
2015-11-24,0.45,0.3,-33.17,HPQ,USA,"tech, electronics"
2016-02-24,0.36,0.36,0.12,HPQ,USA,"tech, electronics"
2016-05-25,0.38,0.41,8.39,HPQ,USA,"tech, electronics"
2016-08-24,0.44,0.48,8.32,HPQ,USA,"tech, electronics"
2016-11-22,0.36,0.36,-0.73,HPQ,USA,"tech, electronics"
2017-02-22,0.37,0.38,2.99,HPQ,USA,"tech, electronics"
2017-05-24,0.39,0.4,2.83,HPQ,USA,"tech, electronics"
2017-08-23,0.42,0.43,2.24,HPQ,USA,"tech, electronics"
2017-11-21,0.44,0.44,-0.56,HPQ,USA,"tech, electronics"
2018-02-22,0.42,0.48,15.09,HPQ,USA,"tech, electronics"
2018-05-29,0.48,0.48,0.7,HPQ,USA,"tech, electronics"
2018-08-23,0.51,0.52,2.72,HPQ,USA,"tech, electronics"
2018-11-29,0.54,0.54,0.12,HPQ,USA,"tech, electronics"
2019-02-27,0.51,0.52,1.13,HPQ,USA,"tech, electronics"
2019-05-23,0.51,0.53,3.29,HPQ,USA,"tech, electronics"
2019-08-22,0.55,0.58,5.95,HPQ,USA,"tech, electronics"
2019-11-26,0.58,0.6,3.84,HPQ,USA,"tech, electronics"
2020-02-24,0.54,0.65,19.93,HPQ,USA,"tech, electronics"
2020-05-27,0.44,0.51,15.37,HPQ,USA,"tech, electronics"
2020-08-27,0.43,0.49,14.43,HPQ,USA,"tech, electronics"
2020-11-24,0.52,0.62,18.59,HPQ,USA,"tech, electronics"
2021-02-25,0.66,0.92,39.0,HPQ,USA,"tech, electronics"
2021-05-27,0.89,0.93,4.54,HPQ,USA,"tech, electronics"
2021-08-26,0.84,0.87,4.09,HPQ,USA,"tech, electronics"
2021-11-23,0.88,0.94,6.44,HPQ,USA,"tech, electronics"
2022-02-28,1.02,1.1,7.54,HPQ,USA,"tech, electronics"
2022-05-31,1.05,1.08,2.65,HPQ,USA,"tech, electronics"
2022-08-30,1.04,1.04,0.07,HPQ,USA,"tech, electronics"
2022-11-22,0.84,0.85,1.54,HPQ,USA,"tech, electronics"
2023-02-28,0.75,0.75,-0.38,HPQ,USA,"tech, electronics"
2023-05-30,0.76,0.8,5.21,HPQ,USA,"tech, electronics"
2023-08-29,0.86,0.86,0.12,HPQ,USA,"tech, electronics"
2023-11-20,0.9,,,HPQ,USA,"tech, electronics"
2024-02-26,,,,HPQ,USA,"tech, electronics"
2024-05-28,,,,HPQ,USA,"tech, electronics"
2024-08-27,,,,HPQ,USA,"tech, electronics"
2020-08-19,,,,HRMY,USA,pharmaceuticals
2020-11-12,-0.05,-0.14,-180.0,HRMY,USA,pharmaceuticals
2021-03-25,0.09,0.25,177.78,HRMY,USA,pharmaceuticals
2021-05-11,-0.03,0.38,1524.82,HRMY,USA,pharmaceuticals
2021-08-10,0.18,0.24,35.85,HRMY,USA,pharmaceuticals
2021-11-09,0.29,-0.17,-158.62,HRMY,USA,pharmaceuticals
2022-02-28,0.36,0.38,6.54,HRMY,USA,pharmaceuticals
2022-05-03,0.29,0.51,73.3,HRMY,USA,pharmaceuticals
2022-08-02,0.44,0.39,-11.36,HRMY,USA,pharmaceuticals
2022-11-01,0.13,1.44,972.31,HRMY,USA,pharmaceuticals
2023-02-21,0.58,0.79,36.5,HRMY,USA,pharmaceuticals
2023-05-02,0.47,0.66,40.05,HRMY,USA,pharmaceuticals
2023-08-01,0.63,0.56,-11.46,HRMY,USA,pharmaceuticals
2023-10-30,0.68,,,HRMY,USA,pharmaceuticals
2024-02-19,,,,HRMY,USA,pharmaceuticals
2024-04-30,,,,HRMY,USA,pharmaceuticals
2024-07-30,,,,HRMY,USA,pharmaceuticals
1993-01-26,0.36,0.35,-2.91,HUBB,USA,electronics
1993-04-14,0.37,0.36,-2.19,HUBB,USA,electronics
1993-07-14,0.39,0.38,-3.99,HUBB,USA,electronics
1993-10-13,0.36,0.35,-3.44,HUBB,USA,electronics
1994-01-19,0.37,0.38,2.0,HUBB,USA,electronics
1994-04-13,0.38,0.37,-2.94,HUBB,USA,electronics
1994-07-13,0.4,0.4,-1.32,HUBB,USA,electronics
1994-10-13,0.4,0.41,2.14,HUBB,USA,electronics
1995-01-19,0.43,0.43,0.46,HUBB,USA,electronics
1995-04-18,0.42,0.43,0.79,HUBB,USA,electronics
1995-07-18,0.46,0.45,-1.37,HUBB,USA,electronics
1995-10-19,0.46,0.48,2.29,HUBB,USA,electronics
1996-01-18,0.48,0.48,-1.55,HUBB,USA,electronics
1996-04-18,0.47,0.47,-0.42,HUBB,USA,electronics
1996-07-17,0.51,0.53,3.92,HUBB,USA,electronics
1996-10-16,0.54,0.55,1.54,HUBB,USA,electronics
1997-01-22,0.55,0.55,0.61,HUBB,USA,electronics
1997-04-16,0.53,0.53,-0.62,HUBB,USA,electronics
1997-07-16,0.59,0.6,2.27,HUBB,USA,electronics
1997-10-15,0.62,0.6,-3.49,HUBB,USA,electronics
1998-01-21,0.61,0.63,2.8,HUBB,USA,electronics
1998-04-16,0.58,0.58,-0.25,HUBB,USA,electronics
1998-07-16,0.66,0.65,-1.35,HUBB,USA,electronics
1998-10-29,0.65,0.65,0.34,HUBB,USA,electronics
1999-02-01,0.64,0.63,-1.72,HUBB,USA,electronics
1999-04-21,0.6,0.61,2.52,HUBB,USA,electronics
1999-07-19,0.66,0.65,-2.17,HUBB,USA,electronics
1999-10-21,0.43,0.44,3.23,HUBB,USA,electronics
2000-01-19,0.42,0.42,-0.88,HUBB,USA,electronics
2000-04-19,0.51,0.55,8.7,HUBB,USA,electronics
2000-07-19,0.59,0.54,-8.16,HUBB,USA,electronics
2000-10-19,0.62,0.55,-11.65,HUBB,USA,electronics
2001-01-17,0.46,0.48,4.35,HUBB,USA,electronics
2001-04-19,0.43,0.36,-16.28,HUBB,USA,electronics
2001-07-19,0.41,0.37,-8.87,HUBB,USA,electronics
2001-10-18,0.38,0.33,-13.61,HUBB,USA,electronics
2002-01-22,0.33,0.3,-9.64,HUBB,USA,electronics
2002-04-23,0.33,0.33,0.0,HUBB,USA,electronics
2002-07-24,0.39,0.44,13.79,HUBB,USA,electronics
2002-10-17,0.45,0.49,8.09,HUBB,USA,electronics
2003-01-21,0.46,0.58,27.47,HUBB,USA,electronics
2003-04-22,0.42,0.36,-13.88,HUBB,USA,electronics
2003-07-23,0.43,0.47,8.46,HUBB,USA,electronics
2003-10-21,0.49,0.57,17.12,HUBB,USA,electronics
2004-01-20,0.54,0.58,7.41,HUBB,USA,electronics
2004-04-20,0.44,0.56,28.24,HUBB,USA,electronics
2004-07-20,0.57,0.62,8.14,HUBB,USA,electronics
2004-10-19,0.67,0.69,3.76,HUBB,USA,electronics
2005-01-20,0.63,0.64,1.99,HUBB,USA,electronics
2005-04-19,0.48,0.46,-3.16,HUBB,USA,electronics
2005-07-19,0.62,0.58,-6.07,HUBB,USA,electronics
2005-10-18,0.74,0.79,6.28,HUBB,USA,electronics
2006-01-19,0.77,0.84,9.8,HUBB,USA,electronics
2006-04-20,0.55,0.65,18.18,HUBB,USA,electronics
2006-07-20,0.66,0.67,1.13,HUBB,USA,electronics
2006-10-19,0.79,0.78,-1.8,HUBB,USA,electronics
2007-01-25,0.46,0.48,3.7,HUBB,USA,electronics
2007-04-26,0.6,0.69,15.55,HUBB,USA,electronics
2007-07-27,0.75,0.89,18.93,HUBB,USA,electronics
2007-10-25,0.94,1.1,16.61,HUBB,USA,electronics
2008-01-24,0.83,0.82,-0.61,HUBB,USA,electronics
2008-04-24,0.86,0.85,-0.87,HUBB,USA,electronics
2008-07-25,0.98,1.09,10.94,HUBB,USA,electronics
2008-10-23,1.09,1.18,8.51,HUBB,USA,electronics
2009-01-28,0.76,0.82,7.89,HUBB,USA,electronics
2009-04-23,0.54,0.6,11.11,HUBB,USA,electronics
2009-07-22,0.64,0.7,9.8,HUBB,USA,electronics
2009-10-22,0.71,1.01,41.46,HUBB,USA,electronics
2010-01-28,0.73,0.84,14.55,HUBB,USA,electronics
2010-04-22,0.69,0.64,-7.63,HUBB,USA,electronics
2010-07-22,0.77,0.95,24.18,HUBB,USA,electronics
2010-10-21,1.01,1.18,17.22,HUBB,USA,electronics
2011-01-27,0.9,0.96,6.67,HUBB,USA,electronics
2011-04-21,0.8,0.82,2.5,HUBB,USA,electronics
2011-07-21,1.05,1.07,2.04,HUBB,USA,electronics
2011-10-20,1.28,1.37,7.39,HUBB,USA,electronics
2012-01-26,1.1,1.17,6.5,HUBB,USA,electronics
2012-04-19,0.97,1.05,7.72,HUBB,USA,electronics
2012-07-19,1.23,1.29,5.04,HUBB,USA,electronics
2012-10-18,1.44,1.45,0.56,HUBB,USA,electronics
2013-01-24,1.2,1.2,0.31,HUBB,USA,electronics
2013-04-18,1.1,1.1,-0.15,HUBB,USA,electronics
2013-07-18,1.31,1.37,4.96,HUBB,USA,electronics
2013-10-17,1.6,1.62,1.43,HUBB,USA,electronics
2014-01-28,1.36,1.38,1.51,HUBB,USA,electronics
2014-04-22,1.07,1.08,1.15,HUBB,USA,electronics
2014-07-22,1.51,1.51,0.11,HUBB,USA,electronics
2014-10-23,1.5,1.51,0.34,HUBB,USA,electronics
2015-01-29,1.26,1.38,9.9,HUBB,USA,electronics
2015-04-23,1.05,1.07,1.61,HUBB,USA,electronics
2015-07-23,1.34,1.37,2.0,HUBB,USA,electronics
2015-10-22,1.31,1.4,6.91,HUBB,USA,electronics
2016-01-28,1.17,1.23,5.21,HUBB,USA,electronics
2016-04-26,1.07,1.08,1.3,HUBB,USA,electronics
2016-07-26,1.43,1.45,1.49,HUBB,USA,electronics
2016-10-25,1.5,1.56,3.87,HUBB,USA,electronics
2017-01-31,1.23,1.16,-5.69,HUBB,USA,electronics
2017-04-25,1.11,1.13,1.62,HUBB,USA,electronics
2017-07-25,1.41,1.43,1.3,HUBB,USA,electronics
2017-10-24,1.5,1.59,5.77,HUBB,USA,electronics
2018-01-30,1.42,1.5,5.88,HUBB,USA,electronics
2018-04-24,1.36,1.39,2.21,HUBB,USA,electronics
2018-07-24,1.79,1.97,10.18,HUBB,USA,electronics
2018-10-23,2.1,2.22,5.51,HUBB,USA,electronics
2019-02-05,1.7,1.72,1.18,HUBB,USA,electronics
2019-04-30,1.51,1.57,4.09,HUBB,USA,electronics
2019-07-30,2.16,2.31,6.86,HUBB,USA,electronics
2019-10-29,2.27,2.34,3.24,HUBB,USA,electronics
2020-02-04,1.85,1.91,3.32,HUBB,USA,electronics
2020-04-30,1.52,1.64,8.0,HUBB,USA,electronics
2020-07-30,1.61,1.87,16.51,HUBB,USA,electronics
2020-10-27,2.0,2.3,15.0,HUBB,USA,electronics
2021-02-02,1.77,1.76,-0.48,HUBB,USA,electronics
2021-04-27,1.65,1.72,4.51,HUBB,USA,electronics
2021-07-27,2.16,2.36,9.26,HUBB,USA,electronics
2021-10-26,2.34,2.24,-4.32,HUBB,USA,electronics
2022-02-03,2.1,2.07,-1.6,HUBB,USA,electronics
2022-04-26,1.85,2.12,14.66,HUBB,USA,electronics
2022-07-26,2.41,2.81,16.38,HUBB,USA,electronics
2022-10-25,2.71,2.88,6.32,HUBB,USA,electronics
2023-01-31,2.38,2.6,9.35,HUBB,USA,electronics
2023-04-25,2.47,3.61,45.93,HUBB,USA,electronics
2023-07-25,3.72,4.07,9.41,HUBB,USA,electronics
2023-10-23,4.01,,,HUBB,USA,electronics
2024-01-29,,,,HUBB,USA,electronics
2024-04-23,,,,HUBB,USA,electronics
2024-07-23,,,,HUBB,USA,electronics
2014-11-12,-1.96,-1.62,17.52,HUBS,USA,tech
2015-02-11,-0.26,-0.25,5.66,HUBS,USA,tech
2015-05-06,-0.24,-0.18,25.0,HUBS,USA,tech
2015-08-06,-0.21,-0.17,19.89,HUBS,USA,tech
2015-11-04,-0.32,-0.27,16.67,HUBS,USA,tech
2016-02-10,-0.18,-0.12,31.6,HUBS,USA,tech
2016-05-04,-0.17,-0.11,36.98,HUBS,USA,tech
2016-08-03,-0.15,-0.07,52.94,HUBS,USA,tech
2016-11-02,-0.13,-0.05,61.23,HUBS,USA,tech
2017-02-14,-0.2,-0.13,36.12,HUBS,USA,tech
2017-05-02,-0.08,0.03,135.93,HUBS,USA,tech
2017-08-02,-0.01,0.07,882.12,HUBS,USA,tech
2017-11-01,-0.03,0.03,187.11,HUBS,USA,tech
2018-02-13,0.07,0.12,75.39,HUBS,USA,tech
2018-05-10,0.11,0.15,33.51,HUBS,USA,tech
2018-08-01,0.16,0.18,15.71,HUBS,USA,tech
2018-11-07,0.05,0.17,240.0,HUBS,USA,tech
2019-02-12,0.3,0.37,22.17,HUBS,USA,tech
2019-05-07,0.25,0.36,46.61,HUBS,USA,tech
2019-08-06,0.25,0.37,46.99,HUBS,USA,tech
2019-11-05,0.24,0.32,34.78,HUBS,USA,tech
2020-02-12,0.42,0.45,7.12,HUBS,USA,tech
2020-05-06,0.23,0.35,53.71,HUBS,USA,tech
2020-08-05,0.24,0.34,39.34,HUBS,USA,tech
2020-11-05,0.13,0.28,112.73,HUBS,USA,tech
2021-02-11,0.23,0.4,71.67,HUBS,USA,tech
2021-05-05,0.29,0.31,6.01,HUBS,USA,tech
2021-08-04,0.32,0.43,35.86,HUBS,USA,tech
2021-11-03,0.43,0.5,15.09,HUBS,USA,tech
2022-02-10,0.53,0.58,8.6,HUBS,USA,tech
2022-05-05,0.47,0.54,15.58,HUBS,USA,tech
2022-08-04,0.43,0.44,3.47,HUBS,USA,tech
2022-11-02,0.51,0.69,35.69,HUBS,USA,tech
2023-02-16,0.82,1.11,34.66,HUBS,USA,tech
2023-05-03,0.83,1.2,45.14,HUBS,USA,tech
2023-08-02,1.0,1.34,34.64,HUBS,USA,tech
2023-10-31,1.24,,,HUBS,USA,tech
2024-02-14,,,,HUBS,USA,tech
2024-05-01,,,,HUBS,USA,tech
2024-07-31,,,,HUBS,USA,tech
2011-11-14,-0.94,-1.18,-25.53,HZNP,Ireland,pharmaceuticals
2012-03-23,-1.2,-0.97,19.17,HZNP,Ireland,pharmaceuticals
2012-05-10,-0.92,-0.85,7.94,HZNP,Ireland,pharmaceuticals
2012-08-10,-0.66,-0.68,-2.51,HZNP,Ireland,pharmaceuticals
2012-11-13,-0.68,-0.47,31.22,HZNP,Ireland,pharmaceuticals
2013-03-18,-0.47,-0.4,14.44,HZNP,Ireland,pharmaceuticals
2013-05-10,-0.35,-0.36,-3.95,HZNP,Ireland,pharmaceuticals
2013-08-09,-0.32,-0.29,8.45,HZNP,Ireland,pharmaceuticals
2013-11-08,-0.24,-0.08,67.35,HZNP,Ireland,pharmaceuticals
2014-03-13,-0.08,-0.51,-558.06,HZNP,Ireland,pharmaceuticals
2014-05-09,-0.02,-3.07,-13544.44,HZNP,Ireland,pharmaceuticals
2014-08-07,0.1,-0.12,-223.08,HZNP,Ireland,pharmaceuticals
2014-11-06,0.17,0.24,44.0,HZNP,Ireland,pharmaceuticals
2015-02-27,0.22,0.27,25.26,HZNP,Ireland,pharmaceuticals
2015-05-08,0.21,0.21,0.8,HZNP,Ireland,pharmaceuticals
2015-08-07,0.32,0.39,20.26,HZNP,Ireland,pharmaceuticals
2015-11-06,0.4,0.7,76.1,HZNP,Ireland,pharmaceuticals
2016-02-29,0.62,0.63,2.44,HZNP,Ireland,pharmaceuticals
2016-05-09,0.3,0.34,12.31,HZNP,Ireland,pharmaceuticals
2016-08-08,0.5,0.56,11.31,HZNP,Ireland,pharmaceuticals
2016-11-07,0.63,0.7,10.63,HZNP,Ireland,pharmaceuticals
2017-02-27,0.51,0.64,26.11,HZNP,Ireland,pharmaceuticals
2017-05-08,0.23,0.21,-9.77,HZNP,Ireland,pharmaceuticals
2017-08-07,0.1,0.41,299.1,HZNP,Ireland,pharmaceuticals
2017-11-06,0.22,0.26,18.63,HZNP,Ireland,pharmaceuticals
2018-02-28,0.22,0.29,31.87,HZNP,Ireland,pharmaceuticals
2018-05-09,0.06,0.03,-53.72,HZNP,Ireland,pharmaceuticals
2018-08-08,0.31,0.48,57.33,HZNP,Ireland,pharmaceuticals
2018-11-07,0.49,0.65,31.36,HZNP,Ireland,pharmaceuticals
2019-02-27,0.54,0.67,23.68,HZNP,Ireland,pharmaceuticals
2019-05-08,0.12,0.3,149.17,HZNP,Ireland,pharmaceuticals
2019-08-07,0.38,0.49,30.39,HZNP,Ireland,pharmaceuticals
2019-11-06,0.49,0.64,29.84,HZNP,Ireland,pharmaceuticals
2020-02-26,0.42,0.56,32.9,HZNP,Ireland,pharmaceuticals
2020-05-06,0.21,0.4,88.68,HZNP,Ireland,pharmaceuticals
2020-08-05,0.36,0.4,12.15,HZNP,Ireland,pharmaceuticals
2020-11-02,0.97,1.74,79.84,HZNP,Ireland,pharmaceuticals
2021-02-24,1.06,1.28,20.63,HZNP,Ireland,pharmaceuticals
2021-05-05,0.05,0.03,-37.03,HZNP,Ireland,pharmaceuticals
2021-08-04,0.88,1.62,83.79,HZNP,Ireland,pharmaceuticals
2021-11-03,1.54,1.75,13.88,HZNP,Ireland,pharmaceuticals
2022-03-01,1.35,1.41,4.81,HZNP,Ireland,pharmaceuticals
2022-05-04,1.14,1.34,17.48,HZNP,Ireland,pharmaceuticals
2022-08-03,1.34,1.07,-20.23,HZNP,Ireland,pharmaceuticals
2022-11-02,1.01,1.25,23.93,HZNP,Ireland,pharmaceuticals
2023-03-01,1.09,1.21,11.0,HZNP,Ireland,pharmaceuticals
2023-05-03,1.12,0.83,-25.89,HZNP,Ireland,pharmaceuticals
2023-08-08,1.03,1.2,16.23,HZNP,Ireland,pharmaceuticals
2007-07-26,0.33,0.33,1.54,IBKR,USA,financial-services
2007-10-25,0.34,0.53,58.21,IBKR,USA,financial-services
2008-01-24,0.43,0.46,6.98,IBKR,USA,financial-services
2008-04-24,0.5,0.66,32.89,IBKR,USA,financial-services
2008-07-24,0.5,0.44,-12.58,IBKR,USA,financial-services
2008-10-23,0.61,0.65,7.14,IBKR,USA,financial-services
2009-01-22,0.53,0.49,-6.96,IBKR,USA,financial-services
2009-04-23,0.46,0.3,-35.34,IBKR,USA,financial-services
2009-07-23,0.3,0.31,3.91,IBKR,USA,financial-services
2009-10-22,0.31,0.2,-36.07,IBKR,USA,financial-services
2010-01-21,0.22,0.06,-73.08,IBKR,USA,financial-services
2010-04-22,0.19,0.09,-51.61,IBKR,USA,financial-services
2010-07-22,0.21,0.09,-57.68,IBKR,USA,financial-services
2010-10-21,0.19,0.26,35.11,IBKR,USA,financial-services
2011-01-20,0.16,0.15,-9.0,IBKR,USA,financial-services
2011-04-21,0.27,0.41,51.63,IBKR,USA,financial-services
2011-07-21,0.3,0.31,3.05,IBKR,USA,financial-services
2011-10-20,0.22,0.36,66.09,IBKR,USA,financial-services
2012-01-19,0.24,0.27,11.57,IBKR,USA,financial-services
2012-04-19,0.33,0.3,-10.18,IBKR,USA,financial-services
2012-07-17,0.18,0.09,-50.46,IBKR,USA,financial-services
2012-10-16,0.35,0.3,-14.2,IBKR,USA,financial-services
2013-01-15,0.19,0.2,3.29,IBKR,USA,financial-services
2013-04-16,0.13,0.06,-53.67,IBKR,USA,financial-services
2013-07-16,0.21,0.14,-31.84,IBKR,USA,financial-services
2013-10-15,0.34,0.39,13.37,IBKR,USA,financial-services
2014-01-21,0.19,0.09,-51.35,IBKR,USA,financial-services
2014-04-15,0.3,0.35,18.64,IBKR,USA,financial-services
2014-07-15,0.29,0.29,0.0,IBKR,USA,financial-services
2014-10-21,0.03,-0.13,-500.0,IBKR,USA,financial-services
2015-01-20,0.06,0.02,-65.22,IBKR,USA,financial-services
2015-04-21,-0.06,-0.24,-269.23,IBKR,USA,financial-services
2015-07-21,0.37,0.44,18.92,IBKR,USA,financial-services
2015-10-20,0.32,0.23,-28.68,IBKR,USA,financial-services
2016-01-19,0.26,0.18,-30.77,IBKR,USA,financial-services
2016-04-19,0.47,0.6,29.03,IBKR,USA,financial-services
2016-07-19,0.35,0.36,3.45,IBKR,USA,financial-services
2016-10-18,0.33,0.3,-7.98,IBKR,USA,financial-services
2017-01-17,0.17,0.16,-6.8,IBKR,USA,financial-services
2017-04-18,0.39,0.4,1.52,IBKR,USA,financial-services
2017-07-18,0.37,0.41,10.81,IBKR,USA,financial-services
2017-10-17,0.38,0.43,13.66,IBKR,USA,financial-services
2018-01-16,0.4,-0.02,-105.02,IBKR,USA,financial-services
2018-04-17,0.59,0.65,11.11,IBKR,USA,financial-services
2018-07-17,0.41,0.39,-5.34,IBKR,USA,financial-services
2018-10-16,0.5,0.51,1.49,IBKR,USA,financial-services
2019-01-22,0.61,0.57,-6.25,IBKR,USA,financial-services
2019-04-16,0.53,0.63,19.32,IBKR,USA,financial-services
2019-07-16,0.53,0.43,-18.56,IBKR,USA,financial-services
2019-10-15,0.49,0.45,-7.79,IBKR,USA,financial-services
2020-01-21,0.61,0.57,-6.94,IBKR,USA,financial-services
2020-04-21,0.64,0.6,-6.83,IBKR,USA,financial-services
2020-07-21,0.31,0.57,81.14,IBKR,USA,financial-services
2020-10-20,0.55,0.53,-3.37,IBKR,USA,financial-services
2021-01-19,0.59,0.69,16.52,IBKR,USA,financial-services
2021-04-20,0.91,0.98,7.88,IBKR,USA,financial-services
2021-07-20,0.82,0.82,-0.49,IBKR,USA,financial-services
2021-10-19,0.76,0.78,3.28,IBKR,USA,financial-services
2022-01-18,0.82,0.83,0.82,IBKR,USA,financial-services
2022-04-19,0.82,0.82,-0.46,IBKR,USA,financial-services
2022-07-19,0.92,0.84,-8.52,IBKR,USA,financial-services
2022-10-18,0.96,1.08,12.27,IBKR,USA,financial-services
2023-01-17,1.17,1.3,11.3,IBKR,USA,financial-services
2023-04-18,1.41,1.35,-4.49,IBKR,USA,financial-services
2023-07-18,1.4,1.32,-5.79,IBKR,USA,financial-services
2023-10-16,1.49,,,IBKR,USA,financial-services
2024-01-15,,,,IBKR,USA,financial-services
2024-04-16,,,,IBKR,USA,financial-services
2024-07-16,,,,IBKR,USA,financial-services
1993-01-19,-0.01,-0.02,-230.58,IBM,USA,tech
1993-04-20,-0.13,-0.12,3.91,IBM,USA,tech
1993-07-28,-0.05,-0.02,62.55,IBM,USA,tech
1993-10-26,-0.07,-0.03,57.05,IBM,USA,tech
1994-01-25,0.17,0.16,-7.67,IBM,USA,tech
1994-04-21,0.02,0.14,446.34,IBM,USA,tech
1994-07-21,0.17,0.28,64.5,IBM,USA,tech
1994-10-20,0.23,0.3,28.79,IBM,USA,tech
1995-01-23,0.45,0.52,15.48,IBM,USA,tech
1995-04-20,0.34,0.53,57.45,IBM,USA,tech
1995-07-18,0.6,0.74,23.87,IBM,USA,tech
1995-10-17,0.61,0.57,-5.74,IBM,USA,tech
1996-01-18,0.88,0.92,3.74,IBM,USA,tech
1996-04-17,0.6,0.55,-7.36,IBM,USA,tech
1996-07-25,0.61,0.63,3.23,IBM,USA,tech
1996-10-21,0.61,0.61,1.02,IBM,USA,tech
1997-01-21,0.99,0.98,-0.83,IBM,USA,tech
1997-04-23,0.58,0.59,2.98,IBM,USA,tech
1997-07-21,0.71,0.73,3.04,IBM,USA,tech
1997-10-20,0.68,0.69,1.54,IBM,USA,tech
1998-01-20,1.07,1.08,0.69,IBM,USA,tech
1998-04-20,0.53,0.53,0.91,IBM,USA,tech
1998-07-20,0.75,0.77,2.84,IBM,USA,tech
1998-10-20,0.77,0.78,1.65,IBM,USA,tech
1999-01-21,1.22,1.24,1.42,IBM,USA,tech
